id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44968717,Guest suite in Asheville · ★4.98 · Studio · 1 bed · 1 bath,15835619,Jasmine & Javier,,28803,35.56851,-82.53323,Entire home/apt,110,2,121,2023-06-11,3.55,1,61,39,
44995087,Cottage in Asheville · ★4.79 · 2 bedrooms · 3 beds · 2 baths,363098053,Gail,,28806,35.63682556152344,-82.6372299194336,Entire home/apt,98,2,33,2022-09-24,1.01,1,168,4,
45008963,Guest suite in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1 bath,48259724,Alice,,28806,35.57229,-82.61005,Entire home/apt,174,2,128,2023-06-11,4.64,1,66,48,
45023214,Home in Asheville · ★4.91 · 1 bedroom · 1 bed · 0 baths,344807572,Brooke,,28806,35.547,-82.63248,Entire home/apt,120,1,247,2023-06-12,7.19,1,323,86,
45070056,Home in Asheville · ★4.85 · 2 bedrooms · 4 beds · 2 baths,127101088,Erin,,28806,35.61876,-82.57854,Entire home/apt,154,2,47,2023-05-21,1.39,2,132,19,
45090475,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,173098107,Paul & Anne,,28805,35.58306,-82.4798,Private room,69,2,8,2023-05-07,0.24,2,139,7,
45098864,Home in Asheville · ★4.80 · 4 bedrooms · 6 beds · 3.5 baths,151397468,Evolve,,28804,35.65121,-82.53087,Entire home/apt,408,3,10,2022-10-24,0.40,18,264,3,
45144763,Cottage in Arden · ★4.97 · 2 bedrooms · 3 beds · 1 bath,364591604,Rebecca,,28704,35.46306,-82.5877,Entire home/apt,145,2,33,2023-05-22,1.00,1,230,6,
45213684,Cabin in Arden · ★4.71 · 3 bedrooms · 5 beds · 2 baths,167186184,Towns,,28704,35.47501,-82.50306,Entire home/apt,249,1,69,2023-05-25,2.05,113,342,19,
45232625,Guest suite in Asheville · ★4.87 · Studio · 1 bed · 1 bath,6732523,Rebecca,,28803,35.56093,-82.51302,Entire home/apt,72,2,95,2023-04-21,2.81,1,0,26,
45249479,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,143602819,Lydia,,28806,35.59295,-82.58776,Entire home/apt,107,1,46,2023-06-05,2.12,1,69,18,
45254379,Home in Asheville · ★4.89 · 3 bedrooms · 8 beds · 3 baths,127101088,Erin,,28806,35.61794,-82.57954,Entire home/apt,323,2,35,2023-04-02,1.10,2,133,9,
45266904,Home in Asheville · ★4.96 · 4 bedrooms · 6 beds · 3 baths,365672234,Helen Susanne,,28803,35.5505,-82.47985,Entire home/apt,282,3,73,2023-05-21,2.20,1,317,25,
45269916,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,187661794,Tina,,28805,35.59501,-82.50872,Entire home/apt,139,2,12,2020-12-17,0.36,2,0,0,
45285765,Treehouse in Asheville · ★4.93 · 4 beds · 1 bath,28338684,Steve,,28806,35.5939,-82.64602,Entire home/apt,156,2,129,2023-06-16,3.98,1,144,48,
45286326,Rental unit in Candler · ★4.98 · 1 bedroom · 2 beds · 1 bath,365979586,Sandi,,28715,35.5598,-82.66409,Entire home/apt,109,1,126,2023-06-17,3.72,1,164,49,
45315419,Campsite in Asheville · 0 baths,119707847,Sandra,,28806,35.64242,-82.6613,Entire home/apt,14,1,0,,,1,90,0,
45349080,Rental unit in Asheville · ★4.90 · Studio · 2 beds · 1 bath,366607498,Lisa-Marie,,28806,35.59003,-82.626,Entire home/apt,87,2,10,2023-06-14,2.59,1,81,10,
45351656,Home in Arden · ★4.99 · 1 bedroom · 1 bed · 1 bath,70574517,Christopher,,28704,35.44653,-82.50136,Entire home/apt,82,1,78,2023-06-04,2.35,1,157,18,
45363719,Home in Asheville · ★New · 4 bedrooms · 5 beds · 2 baths,33286580,Joan,,28806,35.57695,-82.59363,Entire home/apt,243,3,0,,,1,126,0,
45383681,Rental unit in Asheville · ★4.86 · 2 bedrooms · 3 beds · 1 bath,366968032,Amy,,28805,35.59343,-82.49742,Entire home/apt,135,2,42,2022-10-03,1.29,1,0,4,
45394500,Cottage in Candler · ★4.91 · 2 bedrooms · 2 beds · 2 baths,268745968,Steve & Francia,,28715,35.54706,-82.66705,Entire home/apt,181,2,68,2023-06-13,2.33,1,265,22,
45402516,Home in Asheville · ★4.88 · 4 bedrooms · 4 beds · 3 baths,294147396,Manuel,,28806,35.61877,-82.64964,Entire home/apt,179,3,57,2023-06-11,1.74,2,219,17,
45409618,Home in Woodfin · ★4.31 · 2 bedrooms · 2 beds · 1 bath,251125577,Jerome,,28804,35.62025,-82.57367,Entire home/apt,250,1,32,2022-12-31,0.97,1,89,11,
45421363,Loft in Asheville · ★4.98 · 2 bedrooms · 2 beds · 2 baths,367363875,Scott,,28801,35.59546,-82.55421,Entire home/apt,375,3,102,2023-06-11,3.38,8,140,35,
45431719,Guest suite in Asheville · ★4.88 · 1 bedroom · 2 beds · 1 bath,41391552,Jody,,28805,35.60956,-82.46709,Entire home/apt,120,2,69,2023-06-12,2.21,1,165,19,
45431762,casa particular in Arden · ★4.98 · 1 bedroom · 1 bed · 1 bath,141218676,Corey,,28704,35.454346,-82.50592,Entire home/apt,81,1,197,2023-05-21,5.95,2,0,62,
45438852,Home in Asheville · ★4.99 · 1 bedroom · 2 beds · 1 private bath,27581865,Matt,,28806,35.58026,-82.59245,Private room,135,1,252,2023-06-12,7.64,1,157,67,
45454004,Guest suite in Asheville · ★4.79 · 1 bedroom · 1 bed · 1 bath,416686659,Jadyn,,28803,35.56754,-82.5242,Entire home/apt,119,1,205,2023-06-11,6.19,1,167,80,
45482353,Home in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,66441042,Devon,,28806,35.57533,-82.59505,Entire home/apt,112,1,173,2023-05-30,5.29,1,353,44,
45492496,Rental unit in Arden · ★4.94 · 3 bedrooms · 4 beds · 1.5 baths,150132226,Tee,,28704,35.46208,-82.5723,Entire home/apt,118,1,111,2022-08-04,3.32,1,0,7,
45514296,Home in Asheville · ★4.87 · 4 bedrooms · 4 beds · 2 baths,89001844,Bobby,,28806,35.56969,-82.63705,Entire home/apt,156,2,121,2023-06-10,3.67,1,33,44,
45531550,Cottage in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,57122380,Ed,,28803,35.49214553833008,-82.50131225585938,Entire home/apt,145,2,138,2023-06-04,4.51,1,350,54,
45532786,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,368447506,Kayla,,28806,35.61673,-82.59513,Entire home/apt,155,2,102,2023-06-11,3.28,1,307,44,
45533156,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,50158026,Oleg,,28804,35.62681,-82.52896,Entire home/apt,329,2,51,2023-06-08,2.27,1,87,21,
45591120,Home in Arden · ★4.66 · 1 bedroom · 1 bed · 1 private bath,124896535,Olga,,28704,35.47187,-82.55812,Private room,70,30,41,2022-11-21,1.25,1,180,7,
45603008,Guest suite in Asheville · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,996829,Bob,,28801,35.58186,-82.56123,Entire home/apt,174,2,230,2023-06-10,7.03,1,301,66,
45608234,Townhouse in Asheville · ★5.0 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.58672,-82.55381,Entire home/apt,295,1,33,2023-04-07,1.05,113,331,10,
45619526,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,51855399,Kurt,,28806,35.58027,-82.5966,Entire home/apt,88,2,129,2023-05-30,3.95,2,362,35,
45631218,Home in Asheville · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,141121732,Claire,,28806,35.5075,-82.60297,Entire home/apt,135,2,39,2023-06-02,1.23,3,328,19,
45640979,Home in Candler · ★4.90 · 2 bedrooms · 2 beds · 1 bath,369749610,Shannon  & Leslie,,28715,35.56044,-82.66102,Entire home/apt,79,1,58,2023-05-31,1.81,1,164,14,
45652885,Cottage in Asheville · ★5.0 · 4 bedrooms · 5 beds · 2 baths,98985842,Dave And Elyse,,28803,35.55322,-82.51144,Entire home/apt,266,3,14,2023-03-13,0.51,1,311,6,
45653583,Cottage in Arden · ★4.45 · 1 bedroom · 1 bed · 1 bath,151397468,Evolve,,28704,35.44858,-82.51295,Entire home/apt,85,2,38,2023-01-05,1.23,18,0,5,
45655928,Tiny home in Candler · ★4.67 · 1 bed · 1 bath,369868182,Reynaldo,,28715,35.50792,-82.66341,Entire home/apt,50,2,3,2020-11-09,0.09,1,0,0,
45657700,Cabin in Asheville · ★4.97 · 2 bedrooms · 3 beds · 2 baths,13514795,Dan,,28805,35.61265,-82.52195,Entire home/apt,196,2,146,2023-06-04,4.46,1,127,41,
45659527,Rental unit in Asheville · ★4.91 · 1 bedroom · 2 beds · 1 bath,77617179,Kathryn,,28806,35.58216,-82.59882,Entire home/apt,48,1,11,2021-04-19,0.38,1,0,0,
45683318,Home in Fletcher · ★5.0 · 3 bedrooms · 3 beds · 2 baths,29243628,Julia,,28732,35.4386,-82.50495,Entire home/apt,165,3,23,2023-04-22,1.67,1,290,17,
45687936,Home in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 private bath,223271373,Andreas,,28806,35.57637,-82.58823,Private room,100,2,90,2023-06-07,2.94,1,63,30,
45712925,Home in Asheville · 5 bedrooms · 6 beds · 3.5 baths,118485561,Kevin,,28804,35.63567,-82.51644,Entire home/apt,165,30,0,,,2,0,0,
45717828,Rental unit in Asheville · 1 bedroom · 1 bed · 1 bath,87602978,Maggie,,28806,35.57658,-82.57238,Entire home/apt,40,30,0,,,2,14,0,
45718385,Home in Arden · ★4.97 · 2 bedrooms · 3 beds · 2 baths,229986234,Jenni,,28704,35.45421,-82.49773,Entire home/apt,129,2,163,2023-06-11,5.04,2,274,60,
45730926,Home in Asheville · ★4.97 · 3 bedrooms · 3 beds · 3 baths,26047490,Tobias,,28803,35.5587,-82.48966,Entire home/apt,248,2,156,2023-05-28,4.78,2,220,54,
45734694,Home in Asheville · ★4.95 · 4 bedrooms · 6 beds · 2 baths,108982756,Paul,,28803,35.55366,-82.50699,Entire home/apt,357,3,62,2023-04-01,2.10,1,235,11,
45735571,Home in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,122904292,Heather,,28806,35.61829,-82.64691,Private room,140,1,38,2021-11-21,1.16,1,0,0,
45740790,Home in Arden · ★4.93 · 2 bedrooms · 2 beds · 1 bath,722034,Darlene And Ron,,28704,35.45346,-82.49313,Entire home/apt,117,2,80,2023-05-30,2.46,11,352,22,
45765322,Guest suite in Candler · ★4.98 · 1 bedroom · 1 bed · 1 bath,169283507,Iosvany,,28715,35.5582,-82.66563,Entire home/apt,99,2,46,2023-05-21,1.47,1,9,9,
45765329,Home in Asheville · ★4.96 · 2 bedrooms · 3 beds · 1 bath,66193031,Darcy,,28806,35.57124,-82.63912,Entire home/apt,141,1,250,2023-06-12,7.68,3,156,80,
45773379,Home in Asheville · ★4.93 · 3 bedrooms · 4 beds · 2 baths,99076139,Jason And Whitney,,28806,35.51507,-82.59692,Entire home/apt,173,3,94,2023-06-04,2.88,1,97,41,
45783656,Cabin in Arden · ★4.59 · 2 bedrooms · 2 beds · 2 baths,151397468,Evolve,,28704,35.44706,-82.51301,Entire home/apt,116,2,29,2023-01-02,0.91,18,0,15,
45784291,Rental unit in Asheville · ★4.61 · 1 bedroom · 1 bed · 1 bath,119766721,Nina,,28801,35.59413,-82.55852,Entire home/apt,100,1,165,2023-05-26,5.05,4,230,71,
45813359,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 2 baths,174553536,Kerry,,28803,35.54401,-82.4808,Entire home/apt,142,2,104,2023-05-21,3.21,1,56,20,
45829371,Rental unit in Asheville · ★4.94 · 1 bedroom · 2 beds · 1 bath,371552792,Will,,28805,35.57654,-82.50495,Entire home/apt,124,2,126,2023-05-13,4.03,1,155,38,
45846658,Rental unit in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,51111567,Courtney,,28803,35.52517,-82.52849,Entire home/apt,76,1,29,2022-05-17,0.90,1,0,0,
45848676,Home in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,163474468,Karen,,28806,35.58402,-82.59396,Entire home/apt,133,2,101,2023-06-03,3.23,1,118,29,
45880069,Home in Asheville · ★4.97 · 3 bedrooms · 3 beds · 2 baths,202027810,Paul,,28806,35.59863,-82.60372,Entire home/apt,164,2,73,2023-06-12,2.35,1,142,37,
45881731,Guesthouse in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,339715199,David & Elizabeth,,28803,35.54918,-82.48046,Entire home/apt,126,1,70,2023-06-04,2.33,2,176,29,
45883972,Home in Asheville · ★4.99 · 3 bedrooms · 3 beds · 1 bath,31991438,Calile,,28805,35.61149,-82.47532,Entire home/apt,185,3,101,2023-06-07,3.24,1,158,43,
45892156,Guest suite in Asheville · ★4.99 · Studio · 2 beds · 1 bath,372039261,Jessica,,28803,35.58294,-82.54765,Entire home/apt,149,1,218,2023-06-16,6.86,2,309,81,
45893285,Place to stay in Asheville · ★4.91 · 1 bed · Shared half-bath,151279507,Bobby And Amanda,,28806,35.61147,-82.60474,Private room,29,1,65,2023-05-28,2.01,19,89,16,
45937183,Home in Asheville · ★4.70 · 3 bedrooms · 4 beds · 2 baths,105838974,Leland,,28803,35.52878,-82.49028,Entire home/apt,244,2,137,2023-05-31,4.33,6,47,45,
45970476,Home in Asheville · ★4.98 · 3 bedrooms · 4 beds · 2 baths,4331962,Shanti Mountain,,28806,35.60195,-82.62882,Entire home/apt,166,2,122,2023-06-11,3.84,10,264,41,
45988503,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,372785378,Lorrin,,28806,35.503876,-82.607048,Entire home/apt,102,2,127,2023-05-21,4.09,1,21,39,
45996344,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,18571912,Dawn,,28806,35.58309,-82.57681,Entire home/apt,87,1,204,2023-06-17,6.64,1,117,84,
46000284,Cottage in Woodfin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,146673955,Jennifer,,28804,35.62283,-82.57546,Entire home/apt,189,3,87,2023-06-11,2.76,1,140,46,
46005799,Condo in Asheville · ★4.83 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.59221,-82.55752,Entire home/apt,295,1,29,2023-05-21,1.19,113,350,17,
46008226,Rental unit in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,8201847,Decio,,28801,35.6048,-82.55876,Entire home/apt,134,3,27,2023-05-29,0.86,1,52,10,
46027893,Cottage in Asheville · Studio · 1 bed · 1 bath,174586650,Perry,,28805,35.58553,-82.49214,Entire home/apt,55,30,1,2021-01-16,0.03,6,27,0,
46049132,Guest suite in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,10720191,Graham,,28805,35.5827,-82.50101,Entire home/apt,69,1,115,2023-06-07,3.62,1,135,43,
46053732,Home in Asheville · ★4.71 · 2 bedrooms · 2 beds · 2 baths,180564557,David,,28806,35.5956,-82.59439,Entire home/apt,115,1,200,2023-05-30,6.26,8,313,72,
46055359,Rental unit in Asheville · ★4.70 · 2 bedrooms · 3 beds · 2.5 baths,226584891,Zeki,,28806,35.5882,-82.59924,Entire home/apt,147,3,27,2023-06-12,2.06,1,340,24,
46154927,Home in Asheville · 2 bedrooms · 2 beds · 1.5 baths,373964980,Sarah,,28804,35.61811,-82.56206,Entire home/apt,77,30,1,2022-01-10,0.06,2,252,0,
46196757,Rental unit in Asheville · ★4.61 · Studio · 1 bed · 1 bath,119766721,Nina,,28801,35.59266,-82.55705,Entire home/apt,96,1,191,2023-06-03,6.00,4,239,49,
46225417,Townhouse in Arden · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,52788728,Diana,,28704,35.45571,-82.53377,Private room,145,2,12,2021-10-10,0.38,1,0,0,
46234222,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,306509163,Patrick,,28806,35.58412,-82.57942,Private room,88,2,49,2023-05-28,1.57,2,1,13,
46260287,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,2977896,Andrew,,28803,35.55804,-82.50115,Entire home/apt,115,2,20,2023-05-30,1.56,1,205,17,
46277556,Rental unit in Asheville · ★4.92 · 1 bedroom · 2 beds · 1 bath,329768553,Austin,,28801,35.59744,-82.55278,Entire home/apt,166,1,267,2023-06-14,8.73,4,285,117,
46284932,Bungalow in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,374718782,Michelle,,28806,35.5787,-82.61582,Private room,70,2,3,2022-10-23,0.33,1,87,3,
46297494,Home in Asheville · 1 bedroom · 1 bed · 1 bath,94492394,Amy,,28805,35.58657,-82.52025,Entire home/apt,100,30,2,2022-09-30,0.16,1,64,1,
46313780,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,16757369,Carl,,28801,35.60202,-82.55922,Entire home/apt,129,2,196,2023-06-16,6.26,1,196,71,
46353918,Townhouse in Asheville · ★4.91 · 2 bedrooms · 4 beds · 2 baths,167186184,Towns,,28801,35.58671,-82.55302,Entire home/apt,295,1,32,2023-03-19,1.13,113,351,9,
46355331,Tiny home in Asheville · ★4.81 · 1 bedroom · 1 bed · 1 bath,231291927,Tiny House Farms,,28806,35.63255,-82.62893,Entire home/apt,79,1,315,2023-06-11,10.06,9,365,112,
46371760,Home in Fletcher · ★4.92 · 4 bedrooms · 5 beds · 2 baths,151397468,Evolve,,28732,35.43896,-82.52434,Entire home/apt,171,2,49,2023-05-29,1.58,18,208,15,
46394561,Condo in Asheville · 4 bedrooms · 6 beds · 4 baths,67969363,Jon And Emily,,28803,35.55338,-82.47727,Entire home/apt,338,2,0,,,8,200,0,
46412493,Guest suite in Asheville · ★4.79 · 1 bedroom · 1 bed · 1 bath,3894475,Kyle,,28805,35.61787,-82.50294,Entire home/apt,84,2,19,2022-12-31,0.61,1,86,7,
46447086,Bungalow in Asheville · 2 bedrooms · 2 beds · 1 bath,53066516,Jonathon,,28806,35.57136,-82.57502,Entire home/apt,100,28,2,2023-06-01,0.72,1,57,2,
46449865,Bungalow in Woodfin · ★4.93 · 1 bedroom · 2 beds · 1 bath,264772108,Jennifer,,28804,35.63212585449219,-82.58625793457031,Entire home/apt,120,2,103,2023-06-05,3.32,1,74,33,
46454465,Home in Arden · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,116911345,Ivan & Sandra,,28704,35.47452,-82.56905,Entire home/apt,296,2,60,2023-05-29,2.28,1,169,15,
46513104,Camper/RV in Arden · ★4.89 · 1 bedroom · 2 beds · 1 bath,24620021,Emily,,28704,35.47479,-82.4937,Entire home/apt,59,1,101,2023-06-16,3.55,1,59,33,
46533293,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 3 baths,323089684,Kaegi Enterprises,,28805,35.6042,-82.46908,Entire home/apt,297,3,73,2023-06-10,2.76,2,175,25,
46562220,Cabin in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,149112188,Sharon & David,,28806,35.60868,-82.60276,Entire home/apt,110,2,187,2023-06-11,6.06,2,312,62,
46579429,Guest suite in Asheville · ★4.97 · 1 bedroom · 2 beds · 1 bath,4806300,Lindsey,,28804,35.60055,-82.54092,Entire home/apt,176,1,254,2023-06-11,8.25,1,97,74,
46584746,Rental unit in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1 bath,215105213,Andrey And Inna,,28806,35.59634,-82.60191,Entire home/apt,128,1,201,2023-06-14,6.46,2,343,75,
46655499,Condo in Asheville · ★4.89 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.58953,-82.5525,Entire home/apt,295,1,36,2023-05-14,1.22,113,315,11,
46655501,Condo in Asheville · ★4.87 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.58885,-82.5519,Entire home/apt,295,1,53,2023-06-01,1.76,113,341,20,
46655502,Condo in Asheville · ★4.89 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.5895,-82.55259,Entire home/apt,295,1,54,2023-05-30,1.80,113,327,22,
46674933,Home in Asheville · ★4.80 · 3 bedrooms · 3 beds · 2 baths,223022349,Jessica,,28806,35.57901,-82.64227,Entire home/apt,125,2,35,2023-04-08,1.25,1,328,9,
46691851,Home in Asheville · ★4.86 · 3 bedrooms · 5 beds · 2 baths,219079968,Jesse,,28806,35.5935,-82.58918,Entire home/apt,314,4,51,2022-09-05,1.70,1,0,5,
46709631,Home in Asheville · ★4.96 · 4 bedrooms · 5 beds · 3 baths,145987810,Brian,,28806,35.55195,-82.62668,Entire home/apt,322,2,158,2023-06-12,5.20,2,349,42,
46711740,Home in Asheville · ★5.0 · 4 bedrooms · 5 beds · 3 baths,145987810,Brian,,28806,35.552132,-82.629395,Entire home/apt,321,2,37,2023-06-11,3.04,2,338,37,
